--from https://raw.githubusercontent.com/postgis/postgis/svn-trunk/spatial_ref_sys.sql
5461,EPSG,5461,"PROJCS[""Ocotepeque 1935 / Nicaragua Norte"",GEOGCS[""Ocotepeque 1935"",DATUM[""Ocotepeque_1935"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],TOWGS84[213.11,9.37,-74.95,0,0,0,0],AUTHORITY[""EPSG"",""1070""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""5451""]],PROJECTION[""Lambert_Conformal_Conic_1SP""],PARAMETER[""latitude_of_origin"",13.86666666666667],PARAMETER[""central_meridian"",-85.5],PARAMETER[""scale_factor"",0.99990314],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",359891.816],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""5461""]]","+proj=lcc +lat_1=13.86666666666667 +lat_0=13.86666666666667 +lon_0=-85.5 +k_0=0.99990314 +x_0=500000 +y_0=359891.816 +ellps=clrk66 +towgs84=213.11,9.37,-74.95,0,0,0,0 +units=m +no_defs"
5462,EPSG,5462,"PROJCS[""Ocotepeque 1935 / Nicaragua Sur"",GEOGCS[""Ocotepeque 1935"",DATUM[""Ocotepeque_1935"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],TOWGS84[213.11,9.37,-74.95,0,0,0,0],AUTHORITY[""EPSG"",""1070""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""5451""]],PROJECTION[""Lambert_Conformal_Conic_1SP""],PARAMETER[""latitude_of_origin"",11.73333333333333],PARAMETER[""central_meridian"",-85.5],PARAMETER[""scale_factor"",0.99992228],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",288876.327],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""5462""]]","+proj=lcc +lat_1=11.73333333333333 +lat_0=11.73333333333333 +lon_0=-85.5 +k_0=0.9999222800000001 +x_0=500000 +y_0=288876.327 +ellps=clrk66 +towgs84=213.11,9.37,-74.95,0,0,0,0 +units=m +no_defs"
5463,EPSG,5463,"PROJCS[""SAD69 / UTM zone 17N"",GEOGCS[""SAD69"",DATUM[""South_American_Datum_1969"",SPHEROID[""GRS 1967 Modified"",6378160,298.25,AUTHORITY[""EPSG"",""7050""]],TOWGS84[-57,1,-41,0,0,0,0],AUTHORITY[""EPSG"",""6618""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4618""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-81],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""5463""]]","+proj=utm +zone=17 +ellps=aust_SA +towgs84=-57,1,-41,0,0,0,0 +units=m +no_defs"
5466,EPSG,5466,"PROJCS[""Sibun Gorge 1922 / Colony Grid (deprecated)"",GEOGCS[""Sibun Gorge 1922"",DATUM[""Sibun_Gorge_1922"",SPHEROID[""Clarke 1858"",6378293.645208759,294.2606763692569,AUTHORITY[""EPSG"",""7007""]],AUTHORITY[""EPSG"",""1071""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""5464""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",17.06124194444444],PARAMETER[""central_meridian"",-88.6318575],PARAMETER[""scale_factor"",1],PARAMETER[""false_easting"",66220.02833082761],PARAMETER[""false_northing"",135779.5099885299],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""5466""]]",+proj=tmerc +lat_0=17.06124194444444 +lon_0=-88.6318575 +k=1 +x_0=66220.02833082761 +y_0=135779.5099885299 +a=6378293.645208759 +b=6356617.987679838 +units=m +no_defs
5469,EPSG,5469,"PROJCS[""Panama-Colon 1911 / Panama Lambert"",GEOGCS[""Panama-Colon 1911"",DATUM[""Panama_Colon_1911"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""1072""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""5467""]],PROJECTION[""Lambert_Conformal_Conic_1SP""],PARAMETER[""latitude_of_origin"",8.416666666666666],PARAMETER[""central_meridian"",-80],PARAMETER[""scale_factor"",0.99989909],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",294865.303],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""5469""]]",+proj=lcc +lat_1=8.416666666666666 +lat_0=8.416666666666666 +lon_0=-80 +k_0=0.99989909 +x_0=500000 +y_0=294865.303 +ellps=clrk66 +units=m +no_defs
5472,EPSG,5472,"PROJCS[""Panama-Colon 1911 / Panama Polyconic"",GEOGCS[""Panama-Colon 1911"",DATUM[""Panama_Colon_1911"",SPHEROID[""Clarke 1866"",6378206.4,294.9786982139006,AUTHORITY[""EPSG"",""7008""]],AUTHORITY[""EPSG"",""1072""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""5467""]],PROJECTION[""Polyconic""],PARAMETER[""latitude_of_origin"",8.25],PARAMETER[""central_meridian"",-81],PARAMETER[""false_easting"",1000000],PARAMETER[""false_northing"",1092972.1],UNIT[""Clarke's yard"",0.9143917962,AUTHORITY[""EPSG"",""9037""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""5472""]]",+proj=poly +lat_0=8.25 +lon_0=-81 +x_0=914391.7962 +y_0=999404.7217154861 +ellps=clrk66 +to_meter=0.9143917962 +no_defs
5479,EPSG,5479,"PROJCS[""RSRGD2000 / MSLC2000"",GEOGCS[""RSRGD2000"",DATUM[""Ross_Sea_Region_Geodetic_Datum_2000"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],TOWGS84[0,0,0,0,0,0,0],AUTHORITY[""EPSG"",""6764""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4764""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",-76.66666666666667],PARAMETER[""standard_parallel_2"",-79.33333333333333],PARAMETER[""latitude_of_origin"",-78],PARAMETER[""central_meridian"",163],PARAMETER[""false_easting"",7000000],PARAMETER[""false_northing"",5000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AUTHORITY[""EPSG"",""5479""]]","+proj=lcc +lat_1=-76.66666666666667 +lat_2=-79.33333333333333 +lat_0=-78 +lon_0=163 +x_0=7000000 +y_0=5000000 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs"
5480,EPSG,5480,"PROJCS[""RSRGD2000 / BCLC2000"",GEOGCS[""RSRGD2000"",DATUM[""Ross_Sea_Region_Geodetic_Datum_2000"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],TOWGS84[0,0,0,0,0,0,0],AUTHORITY[""EPSG"",""6764""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4764""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",-73.66666666666667],PARAMETER[""standard_parallel_2"",-75.33333333333333],PARAMETER[""latitude_of_origin"",-74.5],PARAMETER[""central_meridian"",165],PARAMETER[""false_easting"",5000000],PARAMETER[""false_northing"",3000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AUTHORITY[""EPSG"",""5480""]]","+proj=lcc +lat_1=-73.66666666666667 +lat_2=-75.33333333333333 +lat_0=-74.5 +lon_0=165 +x_0=5000000 +y_0=3000000 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs"
5481,EPSG,5481,"PROJCS[""RSRGD2000 / PCLC2000"",GEOGCS[""RSRGD2000"",DATUM[""Ross_Sea_Region_Geodetic_Datum_2000"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],TOWGS84[0,0,0,0,0,0,0],AUTHORITY[""EPSG"",""6764""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4764""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",-70.66666666666667],PARAMETER[""standard_parallel_2"",-72.33333333333333],PARAMETER[""latitude_of_origin"",-71.5],PARAMETER[""central_meridian"",166],PARAMETER[""false_easting"",3000000],PARAMETER[""false_northing"",1000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AUTHORITY[""EPSG"",""5481""]]","+proj=lcc +lat_1=-70.66666666666667 +lat_2=-72.33333333333333 +lat_0=-71.5 +lon_0=166 +x_0=3000000 +y_0=1000000 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs"
5482,EPSG,5482,"PROJCS[""RSRGD2000 / RSPS2000"",GEOGCS[""RSRGD2000"",DATUM[""Ross_Sea_Region_Geodetic_Datum_2000"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],TOWGS84[0,0,0,0,0,0,0],AUTHORITY[""EPSG"",""6764""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4764""]],PROJECTION[""Polar_Stereographic""],PARAMETER[""latitude_of_origin"",-90],PARAMETER[""central_meridian"",180],PARAMETER[""scale_factor"",0.994],PARAMETER[""false_easting"",5000000],PARAMETER[""false_northing"",1000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AUTHORITY[""EPSG"",""5482""]]","+proj=stere +lat_0=-90 +lat_ts=-90 +lon_0=180 +k=0.994 +x_0=5000000 +y_0=1000000 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs"
5490,EPSG,5490,"PROJCS[""RGAF09 / UTM zone 20N"",GEOGCS[""RGAF09"",DATUM[""Reseau_Geodesique_des_Antilles_Francaises_2009"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],TOWGS84[0,0,0,0,0,0,0],AUTHORITY[""EPSG"",""1073""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""5489""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-63],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""5490""]]","+proj=utm +zone=20 +ellps=GRS80 +towgs84=0,0,0,0,0,0,0 +units=m +no_defs"
5513,EPSG,5513,"PROJCS[""S-JTSK / Krovak"",GEOGCS[""S-JTSK"",DATUM[""System_Jednotne_Trigonometricke_Site_Katastralni"",SPHEROID[""Bessel 1841"",6377397.155,299.1528128,AUTHORITY[""EPSG"",""7004""]],TOWGS84[589,76,480,0,0,0,0],AUTHORITY[""EPSG"",""6156""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4156""]],PROJECTION[""Krovak""],PARAMETER[""latitude_of_center"",49.5],PARAMETER[""longitude_of_center"",24.83333333333333],PARAMETER[""azimuth"",30.28813972222222],PARAMETER[""pseudo_standard_parallel_1"",78.5],PARAMETER[""scale_factor"",0.9999],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""X"",SOUTH],AXIS[""Y"",WEST],AUTHORITY[""EPSG"",""5513""]]","+proj=krovak +lat_0=49.5 +lon_0=24.83333333333333 +alpha=30.28813972222222 +k=0.9999 +x_0=0 +y_0=0 +ellps=bessel +towgs84=589,76,480,0,0,0,0 +units=m +no_defs"
5514,EPSG,5514,"PROJCS[""S-JTSK / Krovak East North"",GEOGCS[""S-JTSK"",DATUM[""System_Jednotne_Trigonometricke_Site_Katastralni"",SPHEROID[""Bessel 1841"",6377397.155,299.1528128,AUTHORITY[""EPSG"",""7004""]],TOWGS84[589,76,480,0,0,0,0],AUTHORITY[""EPSG"",""6156""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4156""]],PROJECTION[""Krovak""],PARAMETER[""latitude_of_center"",49.5],PARAMETER[""longitude_of_center"",24.83333333333333],PARAMETER[""azimuth"",30.28813972222222],PARAMETER[""pseudo_standard_parallel_1"",78.5],PARAMETER[""scale_factor"",0.9999],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""5514""]]","+proj=krovak +lat_0=49.5 +lon_0=24.83333333333333 +alpha=30.28813972222222 +k=0.9999 +x_0=0 +y_0=0 +ellps=bessel +towgs84=589,76,480,0,0,0,0 +units=m +no_defs"
5518,EPSG,5518,"PROJCS[""CI1971 / Chatham Islands Map Grid"",GEOGCS[""Chatham Islands 1971"",DATUM[""Chatham_Islands_Datum_1971"",SPHEROID[""International 1924"",6378388,297,AUTHORITY[""EPSG"",""7022""]],TOWGS84[175,-38,113,0,0,0,0],AUTHORITY[""EPSG"",""6672""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4672""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",-44],PARAMETER[""central_meridian"",-176.5],PARAMETER[""scale_factor"",1],PARAMETER[""false_easting"",350000],PARAMETER[""false_northing"",650000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AUTHORITY[""EPSG"",""5518""]]","+proj=tmerc +lat_0=-44 +lon_0=-176.5 +k=1 +x_0=350000 +y_0=650000 +ellps=intl +towgs84=175,-38,113,0,0,0,0 +units=m +no_defs"
5519,EPSG,5519,"PROJCS[""CI1979 / Chatham Islands Map Grid"",GEOGCS[""Chatham Islands 1979"",DATUM[""Chatham_Islands_Datum_1979"",SPHEROID[""International 1924"",6378388,297,AUTHORITY[""EPSG"",""7022""]],TOWGS84[174.05,-25.49,112.57,-0,-0,0.554,0.2263],AUTHORITY[""EPSG"",""6673""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4673""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",-44],PARAMETER[""central_meridian"",-176.5],PARAMETER[""scale_factor"",1],PARAMETER[""false_easting"",350000],PARAMETER[""false_northing"",650000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AUTHORITY[""EPSG"",""5519""]]","+proj=tmerc +lat_0=-44 +lon_0=-176.5 +k=1 +x_0=350000 +y_0=650000 +ellps=intl +towgs84=174.05,-25.49,112.57,-0,-0,0.554,0.2263 +units=m +no_defs"
5520,EPSG,5520,"PROJCS[""DHDN / 3-degree Gauss-Kruger zone 1"",GEOGCS[""DHDN"",DATUM[""Deutsches_Hauptdreiecksnetz"",SPHEROID[""Bessel 1841"",6377397.155,299.1528128,AUTHORITY[""EPSG"",""7004""]],TOWGS84[598.1,73.7,418.2,0.202,0.045,-2.455,6.7],AUTHORITY[""EPSG"",""6314""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4314""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",3],PARAMETER[""scale_factor"",1],PARAMETER[""false_easting"",1500000],PARAMETER[""false_northing"",0],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AUTHORITY[""EPSG"",""5520""]]",+proj=tmerc +lat_0=0 +lon_0=3 +k=1 +x_0=1500000 +y_0=0 +datum=potsdam +units=m +no_defs
5523,EPSG,5523,"PROJCS[""WGS 84 / Gabon TM 2011"",GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4326""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",11.5],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",1500000],PARAMETER[""false_northing"",5500000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""5523""]]",+proj=tmerc +lat_0=0 +lon_0=11.5 +k=0.9996 +x_0=1500000 +y_0=5500000 +datum=WGS84 +units=m +no_defs
5530,EPSG,5530,"PROJCS[""SAD69(96) / Brazil Polyconic"",GEOGCS[""SAD69(96)"",DATUM[""South_American_Datum_1969_96"",SPHEROID[""GRS 1967 Modified"",6378160,298.25,AUTHORITY[""EPSG"",""7050""]],TOWGS84[-67.35,3.88,-38.22,0,0,0,0],AUTHORITY[""EPSG"",""1075""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""5527""]],PROJECTION[""Polyconic""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-54],PARAMETER[""false_easting"",5000000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""5530""]]","+proj=poly +lat_0=0 +lon_0=-54 +x_0=5000000 +y_0=10000000 +ellps=aust_SA +towgs84=-67.35,3.88,-38.22,0,0,0,0 +units=m +no_defs"
5531,EPSG,5531,"PROJCS[""SAD69(96) / UTM zone 21S"",GEOGCS[""SAD69(96)"",DATUM[""South_American_Datum_1969_96"",SPHEROID[""GRS 1967 Modified"",6378160,298.25,AUTHORITY[""EPSG"",""7050""]],TOWGS84[-67.35,3.88,-38.22,0,0,0,0],AUTHORITY[""EPSG"",""1075""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""5527""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-57],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""5531""]]","+proj=utm +zone=21 +south +ellps=aust_SA +towgs84=-67.35,3.88,-38.22,0,0,0,0 +units=m +no_defs"
5532,EPSG,5532,"PROJCS[""SAD69(96) / UTM zone 22S (deprecated)"",GEOGCS[""SAD69"",DATUM[""South_American_Datum_1969"",SPHEROID[""GRS 1967 Modified"",6378160,298.25,AUTHORITY[""EPSG"",""7050""]],TOWGS84[-57,1,-41,0,0,0,0],AUTHORITY[""EPSG"",""6618""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""4618""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-51],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""5532""]]","+proj=utm +zone=22 +south +ellps=aust_SA +towgs84=-57,1,-41,0,0,0,0 +units=m +no_defs"
5533,EPSG,5533,"PROJCS[""SAD69(96) / UTM zone 23S"",GEOGCS[""SAD69(96)"",DATUM[""South_American_Datum_1969_96"",SPHEROID[""GRS 1967 Modified"",6378160,298.25,AUTHORITY[""EPSG"",""7050""]],TOWGS84[-67.35,3.88,-38.22,0,0,0,0],AUTHORITY[""EPSG"",""1075""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""5527""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-45],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""5533""]]","+proj=utm +zone=23 +south +ellps=aust_SA +towgs84=-67.35,3.88,-38.22,0,0,0,0 +units=m +no_defs"
5534,EPSG,5534,"PROJCS[""SAD69(96) / UTM zone 24S"",GEOGCS[""SAD69(96)"",DATUM[""South_American_Datum_1969_96"",SPHEROID[""GRS 1967 Modified"",6378160,298.25,AUTHORITY[""EPSG"",""7050""]],TOWGS84[-67.35,3.88,-38.22,0,0,0,0],AUTHORITY[""EPSG"",""1075""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""5527""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-39],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""5534""]]","+proj=utm +zone=24 +south +ellps=aust_SA +towgs84=-67.35,3.88,-38.22,0,0,0,0 +units=m +no_defs"
5535,EPSG,5535,"PROJCS[""SAD69(96) / UTM zone 25S"",GEOGCS[""SAD69(96)"",DATUM[""South_American_Datum_1969_96"",SPHEROID[""GRS 1967 Modified"",6378160,298.25,AUTHORITY[""EPSG"",""7050""]],TOWGS84[-67.35,3.88,-38.22,0,0,0,0],AUTHORITY[""EPSG"",""1075""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""5527""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-33],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""5535""]]","+proj=utm +zone=25 +south +ellps=aust_SA +towgs84=-67.35,3.88,-38.22,0,0,0,0 +units=m +no_defs"
5536,EPSG,5536,"PROJCS[""Corrego Alegre 1961 / UTM zone 21S"",GEOGCS[""Corrego Alegre 1961"",DATUM[""Corrego_Alegre_1961"",SPHEROID[""International 1924"",6378388,297,AUTHORITY[""EPSG"",""7022""]],AUTHORITY[""EPSG"",""1074""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""5524""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-57],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""5536""]]",+proj=utm +zone=21 +south +ellps=intl +units=m +no_defs
5537,EPSG,5537,"PROJCS[""Corrego Alegre 1961 / UTM zone 22S"",GEOGCS[""Corrego Alegre 1961"",DATUM[""Corrego_Alegre_1961"",SPHEROID[""International 1924"",6378388,297,AUTHORITY[""EPSG"",""7022""]],AUTHORITY[""EPSG"",""1074""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""5524""]],PROJECTION[""Transverse_Mercator""],PARAMETER[""latitude_of_origin"",0],PARAMETER[""central_meridian"",-51],PARAMETER[""scale_factor"",0.9996],PARAMETER[""false_easting"",500000],PARAMETER[""false_northing"",10000000],UNIT[""metre"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Easting"",EAST],AXIS[""Northing"",NORTH],AUTHORITY[""EPSG"",""5537""]]",+proj=utm +zone=22 +south +ellps=intl +units=m +no_defs
